humidity,temperature,rain,pressure,weather
25.97,87.44,1,1011,Rainy
25.97,89.31,1,1010,Rainy
25.9,90.31,1,1014,Rainy
26.38,87.75,1,1014,Rainy
25.94,90.69,1,1011,Rainy
25.85,89.94,1,1012,Rainy
25.61,89.69,1,1013,Rainy
25.76,89.75,1,1011,Rainy
26,90.19,1,1014,Rainy
26.36,88.5,1,1010,Rainy
26.51,86.38,1,1012,Rainy
26.24,88.5,1,1016,Rainy
25.94,92.88,1,1010,Rainy
25.94,89.88,1,1012,Rainy
26.15,89.56,1,1015,Rainy
26.28,88.69,1,1012,Rainy
25.8,92.94,1,1011,Rainy
25.36,91.75,1,1015,Rainy
25.23,90.12,1,1011,Rainy
25.81,89.5,1,1016,Rainy
25.9,90.62,1,1015,Rainy
25.63,91.75,1,1011,Rainy
25.96,91.31,1,1013,Rainy
25.5,93.06,1,1011,Rainy
25.48,91.12,1,1013,Rainy
26.01,89.06,1,1015,Rainy
26.14,88.25,1,1013,Rainy
26.44,86.5,1,1015,Rainy
25.98,91.69,1,1016,Rainy
26.36,88.62,1,1011,Rainy
26.48,87.44,1,1010,Rainy
26.73,88.06,1,1011,Rainy
26.09,90.75,1,1016,Rainy
26.33,89.31,1,1015,Rainy
26.82,86.88,1,1012,Rainy
26.56,87.94,1,1016,Rainy
26.62,84.88,1,1016,Rainy
26.33,85.62,1,1014,Rainy
26.41,85.81,1,1010,Rainy
26.51,85.75,1,1010,Rainy
26.44,85.81,1,1013,Rainy
26.24,88.44,1,1013,Rainy
26.38,88.94,1,1010,Rainy
26.5,87.44,1,1015,Rainy
26.53,86,1,1016,Rainy
26.64,86.94,1,1016,Rainy
26.45,87.5,1,1012,Rainy
26.51,89,1,1012,Rainy
26.75,86.56,1,1016,Rainy
26.8,88.31,1,1010,Rainy
26.62,90.06,1,1016,Rainy
26.42,89.25,1,1014,Rainy
26.38,86,1,1014,Rainy
26.59,86.06,1,1014,Rainy
26.91,85.38,1,1013,Rainy
26.68,86.31,1,1011,Rainy
26.14,89.31,1,1014,Rainy
26.28,89.88,1,1014,Rainy
26.37,91.69,1,1011,Rainy
26.43,88.81,1,1011,Rainy
26.55,88.12,1,1010,Rainy
26.95,84.81,1,1012,Rainy
26.79,85.88,1,1015,Rainy
26.64,87,1,1014,Rainy
26.82,87.06,1,1010,Rainy
27.26,86.06,1,1015,Rainy
27.12,87.5,1,1015,Rainy
26.78,88.62,1,1011,Rainy
26.68,86.06,1,1011,Rainy
26.23,84.81,1,1010,Rainy
26.65,83,1,1010,Rainy
27.24,79.44,1,1012,Rainy
26.91,81.81,1,1014,Rainy
25.98,86.62,1,1010,Rainy
26.62,81.69,1,1013,Rainy
26.05,86.69,1,1013,Rainy
25.12,82.69,1,1010,Rainy
26.49,78.25,1,1014,Rainy
25.74,88.44,1,1011,Rainy
26.51,83.25,1,1011,Rainy
26.28,84.19,1,1016,Rainy
26.05,85.38,1,1014,Rainy
26.12,87.12,1,1012,Rainy
25.97,85.94,1,1015,Rainy
25.87,85.88,1,1014,Rainy
26.51,80.19,1,1014,Rainy
26.52,81.44,1,1011,Rainy
26.82,80.62,1,1013,Rainy
26.5,85.38,1,1012,Rainy
26.9,82.25,1,1016,Rainy
26.25,76.94,1,1015,Rainy
26.05,80.81,1,1013,Rainy
25.92,76.75,1,1012,Rainy
26.24,72.94,1,1014,Rainy
27.06,75.06,1,1010,Rainy
27.15,81,1,1011,Rainy
27.03,83.44,1,1012,Rainy
26.93,82.31,1,1015,Rainy
26.41,85.5,1,1010,Rainy
26.62,81.06,1,1012,Rainy
26.76,80.25,1,1011,Rainy
27.04,78.31,1,1013,Rainy
25.19,84.56,1,1016,Rainy
25.6,87.5,1,1014,Rainy
26.4,86.81,1,1016,Rainy
26.21,88.38,1,1015,Rainy
25.87,90.56,1,1010,Rainy
26.23,90.5,1,1013,Rainy
26.51,85.31,1,1014,Rainy
26.73,76.19,1,1014,Rainy
26.59,81.25,1,1013,Rainy
26.44,78.56,1,1013,Rainy
25.71,80.81,1,1016,Rainy
25.95,78.81,1,1015,Rainy
25.55,88.81,1,1014,Rainy
26.05,87.62,1,1012,Rainy
26.17,80.62,1,1013,Rainy
26.47,82.56,1,1012,Rainy
26.61,81.62,1,1016,Rainy
26.39,81.75,1,1015,Rainy
26.59,80.69,1,1014,Rainy
26.12,84.44,1,1014,Rainy
26.21,85.31,1,1015,Rainy
25.67,84,1,1013,Rainy
24.83,80.81,1,1013,Rainy
24.84,80.81,1,1011,Rainy
25.65,84.44,1,1014,Rainy
25.51,82.81,1,1012,Rainy
25.54,83.5,1,1010,Rainy
25.51,82.38,1,1013,Rainy
24.79,79.56,1,1014,Rainy
25.71,81.31,1,1011,Rainy
26.15,80.5,1,1016,Rainy
25.12,79.81,1,1015,Rainy
24.23,79.38,1,1013,Rainy
23.83,77.62,1,1014,Rainy
24.91,75.69,1,1016,Rainy
25.58,72.31,1,1014,Rainy
26.33,72.19,1,1013,Rainy
26.73,73.12,1,1014,Rainy
26.68,76.56,1,1010,Rainy
26.19,75.12,1,1016,Rainy
25.3,72.81,1,1014,Rainy
24.93,72.31,1,1016,Rainy
25.54,72.06,1,1014,Rainy
24.73,70.56,1,1011,Rainy
24.98,71,1,1016,Rainy
25.8,79.94,1,1013,Rainy
26,81.81,1,1016,Rainy
26.3,81,1,1012,Rainy
25.84,82,1,1012,Rainy
25.43,73.81,1,1012,Rainy
25.67,76.44,1,1011,Rainy
26.01,76.19,1,1012,Rainy
26.3,75,1,1010,Rainy
25.86,66.06,1,1011,Rainy
24.98,70.06,1,1010,Rainy
25.29,70.25,1,1014,Rainy
25.4,67.81,1,1016,Rainy
25.58,68,1,1016,Rainy
26.23,69.81,1,1013,Rainy
26.93,71.69,1,1012,Rainy
26.85,72.19,1,1015,Rainy
26.53,68.62,1,1014,Rainy
26.68,67.31,1,1010,Rainy
27.07,68.5,1,1010,Rainy
27.03,64.38,1,1012,Rainy
27.26,68.56,1,1016,Rainy
27.37,60.88,1,1015,Rainy
27.17,55.56,1,1013,Rainy
26.93,54,1,1011,Rainy
26.34,57.06,1,1016,Rainy
26.7,63.69,1,1010,Rainy
27.65,63,0,1013,Cloudy
28.07,70.12,0,1012,Cloudy
27.83,74.88,0,1012,Cloudy
27.75,74.06,0,1011,Cloudy
28.17,70.5,0,1013,Cloudy
27.91,65.31,0,1012,Cloudy
27.38,68.12,1,1015,Rainy
27.79,71.25,0,1012,Cloudy
27.42,65.88,1,1013,Rainy
27.4,65.81,1,1014,Rainy
27.78,70.19,0,1015,Cloudy
28.31,64,0,1015,Cloudy
27.69,63.06,0,1015,Cloudy
28.26,60.19,0,1012,Cloudy
28.11,59.75,0,1016,Cloudy
27.87,58.38,0,1013,Cloudy
27.72,61.75,0,1016,Cloudy
28.04,60.25,0,1010,Cloudy
27.99,56.69,0,1012,Cloudy
28.36,63,0,1016,Cloudy
28.82,64.75,0,1014,Cloudy
28.99,63.88,0,1013,Cloudy
29.37,61.94,0,1016,Cloudy
29.44,64.88,0,1010,Cloudy
29.49,64.88,0,1011,Cloudy
29.5,61.19,0,1013,Sunny
28.96,61.19,0,1011,Cloudy
29.28,65.94,0,1013,Cloudy
28.98,59.44,0,1014,Cloudy
29.12,60.75,0,1011,Cloudy
28.83,56.62,0,1014,Cloudy
29.37,59.25,0,1012,Cloudy
29.68,58.75,0,1010,Sunny
29.56,57.12,0,1010,Sunny
29.72,57.81,0,1014,Sunny
29.7,62.62,0,1013,Sunny
27.5,74.75,0,1012,Cloudy
27.94,78.25,0,1014,Cloudy
27.91,76.5,0,1013,Cloudy
28.12,75.38,0,1014,Cloudy
29.18,71.25,0,1016,Cloudy
28.97,71.62,0,1011,Cloudy
29.28,69.69,0,1013,Cloudy
29.19,60.75,0,1012,Cloudy
28.71,72.12,0,1013,Cloudy
28.9,72.88,0,1012,Cloudy
29.14,71.56,0,1012,Cloudy
29.9,68.75,0,1012,Sunny
29.46,67,0,1011,Cloudy
29.4,64.94,0,1010,Cloudy
29.07,69.88,0,1010,Cloudy
28.14,78,0,1013,Cloudy
28.92,75.19,0,1012,Cloudy
28.51,79.88,0,1011,Cloudy
28.88,74.31,0,1011,Cloudy
29.48,68.12,0,1012,Cloudy
29.33,67.69,0,1015,Cloudy
29.66,68.12,0,1015,Sunny
29.57,70.19,0,1016,Sunny
29.47,69.44,0,1012,Cloudy
29.76,67.44,0,1014,Sunny
30.15,66.88,0,1013,Sunny
29.61,69.75,0,1011,Sunny
29.26,70.62,0,1014,Cloudy
29.65,70.5,0,1016,Sunny
28.77,79.31,0,1016,Cloudy
28.69,79.69,0,1010,Cloudy
28.31,78.38,0,1015,Cloudy
28.49,76.44,0,1016,Cloudy
27.98,80.62,0,1013,Cloudy
29.4,73.25,0,1016,Cloudy
29.57,74.5,0,1011,Sunny
28.3,81.5,0,1011,Cloudy
28.8,78.38,0,1010,Cloudy
28.64,79.69,0,1014,Cloudy
29.16,77.38,0,1013,Cloudy
28.98,78.31,0,1014,Cloudy
29.5,73.62,0,1010,Sunny
29.18,77.62,0,1016,Cloudy
29.23,76.81,0,1010,Cloudy
29.55,74.12,0,1011,Sunny
29.42,75,0,1016,Cloudy
28.61,77.19,0,1016,Cloudy
29.29,73.12,0,1011,Cloudy
29.48,77.94,0,1016,Cloudy
29.87,73.06,0,1012,Sunny
29.23,78.69,0,1010,Cloudy
29.32,76.75,0,1010,Cloudy
29.7,75.5,0,1010,Sunny
29.48,68.44,0,1015,Cloudy
29.04,73.5,0,1012,Cloudy
28.32,79.88,0,1013,Cloudy
27.58,86.38,0,1014,Cloudy
27.91,80.19,0,1014,Cloudy
27.82,77.56,0,1012,Cloudy
27.95,79.5,0,1016,Cloudy
27.77,80.62,0,1012,Cloudy
27.85,79.12,0,1011,Cloudy
27.47,84.62,1,1011,Rainy
28.56,77.31,0,1016,Cloudy
27.27,80.19,1,1013,Rainy
26.66,85.75,1,1013,Rainy
27.4,82.06,1,1010,Rainy
27.92,80.12,0,1014,Cloudy
27.55,85.38,0,1013,Cloudy
27.66,84.19,0,1015,Cloudy
27.77,85,0,1010,Cloudy
27.62,85.5,0,1014,Cloudy
27.82,87.31,0,1010,Cloudy
27.05,90.12,1,1012,Rainy
26.8,90.06,1,1016,Rainy
27.61,86.38,0,1015,Cloudy
27.56,87.81,0,1012,Cloudy
27.71,83.88,0,1016,Cloudy
27.82,82.81,0,1010,Cloudy
27.69,85.38,0,1016,Cloudy
27.39,87.06,1,1012,Rainy
26.99,91.31,1,1010,Rainy
26.89,89.12,1,1016,Rainy
27.11,88.75,1,1016,Rainy
27.34,88.94,1,1016,Rainy
27.18,89.06,1,1014,Rainy
26.62,91.5,1,1012,Rainy
27.26,89.31,1,1011,Rainy
27.35,90.06,1,1011,Rainy
27.27,90.75,1,1012,Rainy
27.24,88.69,1,1015,Rainy
26.98,87.56,1,1015,Rainy
26.85,89.19,1,1013,Rainy
26.79,87.88,1,1010,Rainy
26.62,91.5,1,1016,Rainy
26.05,89.44,1,1016,Rainy
25.92,87.69,1,1016,Rainy
26.45,90.38,1,1010,Rainy
26.51,87.5,1,1015,Rainy
26.55,89.12,1,1010,Rainy
26.52,90.38,1,1012,Rainy
26.42,89.69,1,1015,Rainy
26.62,87.81,1,1010,Rainy
26.54,91.81,1,1011,Rainy
26.35,88.75,1,1010,Rainy
26.3,91.38,1,1015,Rainy
26.16,90.81,1,1010,Rainy
26.02,89,1,1016,Rainy
25.62,85.62,1,1010,Rainy
25.58,89.62,1,1013,Rainy
25.71,89.62,1,1010,Rainy
26.2,89.81,1,1014,Rainy
25.98,90.56,1,1011,Rainy
26.21,90.44,1,1011,Rainy
26.13,90.19,1,1015,Rainy
26.34,90.44,1,1016,Rainy
26.09,86.81,1,1016,Rainy
26.1,88.69,1,1013,Rainy
26.11,92.06,1,1016,Rainy
25.74,91.25,1,1015,Rainy
25.86,89.56,1,1015,Rainy
25.69,93,1,1013,Rainy
25.76,93.75,1,1015,Rainy
25.64,93.19,1,1011,Rainy
25.44,94.19,1,1013,Rainy
25.53,92.06,1,1013,Rainy
25.79,89.5,1,1015,Rainy
25.41,91.5,1,1014,Rainy
25.23,93.12,1,1010,Rainy
25.44,92.12,1,1013,Rainy
25.43,93.75,1,1011,Rainy
25.45,93.06,1,1014,Rainy
25.3,92.56,1,1010,Rainy
25.32,91.5,1,1013,Rainy
25.48,92.19,1,1016,Rainy
25.34,92.31,1,1010,Rainy
25.44,90.19,1,1010,Rainy
25.46,88.56,1,1011,Rainy
25.52,90.75,1,1013,Rainy
25.21,93.31,1,1015,Rainy
25.05,93.94,1,1016,Rainy
25.19,93.88,1,1013,Rainy
25.07,92.94,1,1015,Rainy
25.13,93.19,1,1013,Rainy
24.99,94.38,1,1015,Rainy
25.44,92.44,1,1012,Rainy
25.51,90.56,1,1014,Rainy
25.45,91.25,1,1010,Rainy
25.25,92.38,1,1014,Rainy
25.39,92.25,1,1016,Rainy
25.51,92.75,1,1015,Rainy
25.48,92.38,1,1014,Rainy
25.58,91.06,1,1014,Rainy
25.69,92.5,1,1010,Rainy
26.01,88.5,1,1013,Rainy
25.68,90.81,1,1010,Rainy
25.39,89.75,1,1014,Rainy
25.46,90.94,1,1010,Rainy
25.12,91.75,1,1016,Rainy
25.06,92.94,1,1010,Rainy
25.06,93.12,1,1016,Rainy
25.05,92.38,1,1014,Rainy
24.93,91.75,1,1012,Rainy
24.81,91.44,1,1014,Rainy
24.9,92.06,1,1014,Rainy
25.05,92.69,1,1010,Rainy
25.01,92.56,1,1012,Rainy
25.01,92.75,1,1013,Rainy
24.82,93.5,1,1011,Rainy
24.93,91.94,1,1016,Rainy
25.01,90.94,1,1010,Rainy
25.01,92.94,1,1012,Rainy
24.82,93.62,1,1013,Rainy
24.97,92.38,1,1012,Rainy
25.01,91.38,1,1010,Rainy
24.91,89.5,1,1015,Rainy
25.22,88.56,1,1016,Rainy
25.62,87.19,1,1015,Rainy
25.42,87.5,1,1011,Rainy
25.61,86.56,1,1016,Rainy
25.6,86.81,1,1013,Rainy
25.35,87.62,1,1014,Rainy
25.56,88,1,1016,Rainy
25.48,87.44,1,1011,Rainy
25.6,86.69,1,1012,Rainy
25.51,88.31,1,1016,Rainy
26.13,87.75,1,1014,Rainy
26.1,89.75,1,1015,Rainy
26.01,87.19,1,1012,Rainy
26.02,87.19,1,1016,Rainy
26.18,87.94,1,1016,Rainy
26.2,89.38,1,1013,Rainy
26.31,85.75,1,1013,Rainy
26.59,85.38,1,1014,Rainy
26.3,89.25,1,1010,Rainy
26.04,86.94,1,1011,Rainy
26.26,85.69,1,1012,Rainy
26.9,84.56,1,1013,Rainy
26.38,86.38,1,1011,Rainy
26.55,83.81,1,1010,Rainy
25.32,90.94,1,1010,Rainy
26.44,87.31,1,1015,Rainy
26.96,85.25,1,1012,Rainy
26.55,85.31,1,1011,Rainy
26.88,82.56,1,1015,Rainy
27.01,80.81,1,1010,Rainy
25.94,91.12,1,1010,Rainy
26.82,87.56,1,1011,Rainy
26.33,84.38,1,1010,Rainy
25.88,87.5,1,1016,Rainy
26.08,87.56,1,1013,Rainy
26.37,82.62,1,1016,Rainy
26.21,89.31,1,1010,Rainy
26.85,87.06,1,1016,Rainy
26.16,87.44,1,1011,Rainy
26.07,83.12,1,1011,Rainy
26.58,80.5,1,1010,Rainy
26.22,84.75,1,1010,Rainy
25.96,80.75,1,1013,Rainy
26.5,80.94,1,1014,Rainy
27.35,78.44,1,1010,Rainy
26.61,84.94,1,1012,Rainy
25.51,84.12,1,1016,Rainy
26.22,86.06,1,1012,Rainy
25.99,86.5,1,1016,Rainy
27.01,80.25,1,1015,Rainy
27.05,80.94,1,1011,Rainy
27.03,80.5,1,1013,Rainy
27.16,79.06,1,1014,Rainy
26.79,79.38,1,1013,Rainy
26.62,81.56,1,1015,Rainy
27.33,79.75,1,1015,Rainy
27.3,80.75,1,1015,Rainy
26.23,84.5,1,1014,Rainy
26.71,83.88,1,1013,Rainy
26.51,84.94,1,1012,Rainy
26.4,84.44,1,1012,Rainy
26.81,80.31,1,1012,Rainy
25.91,85.06,1,1013,Rainy
26.66,77.94,1,1016,Rainy
25.72,76.56,1,1012,Rainy
25.9,81.31,1,1012,Rainy
26.92,77.44,1,1011,Rainy
26.45,80,1,1010,Rainy
26.18,82.62,1,1011,Rainy
26.33,83.88,1,1012,Rainy
26.77,84.06,1,1013,Rainy
27.31,81.94,1,1011,Rainy
26.06,85.31,1,1013,Rainy
26.92,79.38,1,1011,Rainy
26.73,83.12,1,1015,Rainy
27.05,82.56,1,1015,Rainy
26.76,81.25,1,1010,Rainy
26.82,84.88,1,1011,Rainy
27.27,81.56,1,1013,Rainy
26.87,83.62,1,1015,Rainy
26.8,81.06,1,1012,Rainy
26.45,78.19,1,1010,Rainy
26.37,80.62,1,1015,Rainy
25.25,80.06,1,1015,Rainy
25.45,82.06,1,1010,Rainy
26.24,85.94,1,1015,Rainy
26.58,84,1,1015,Rainy
26.19,84.56,1,1011,Rainy
26.25,80.06,1,1015,Rainy
26.69,78.12,1,1016,Rainy
26.48,84.44,1,1010,Rainy
26.65,83.31,1,1015,Rainy
26.84,82.88,1,1013,Rainy
26.95,81.38,1,1012,Rainy
26.71,80.44,1,1011,Rainy
26.71,77,1,1011,Rainy
26.66,74.88,1,1016,Rainy
26.65,71.06,1,1014,Rainy
26.76,76.81,1,1010,Rainy
26.86,79,1,1016,Rainy
26.58,75.69,1,1016,Rainy
26.65,75.25,1,1011,Rainy
26.19,77.5,1,1015,Rainy
26.42,80.69,1,1011,Rainy
26.65,77.06,1,1015,Rainy
26.62,78.19,1,1010,Rainy
26.46,73.94,1,1015,Rainy
26.05,78.5,1,1012,Rainy
26.9,79.38,1,1012,Rainy
26.77,82.81,1,1014,Rainy
26.6,84.31,1,1016,Rainy
27.21,78.38,1,1010,Rainy
26.49,75.06,1,1014,Rainy
26.7,74.31,1,1010,Rainy
27.14,71.19,1,1010,Rainy
26.5,77.31,1,1012,Rainy
26.26,74.44,1,1016,Rainy
26.01,74.38,1,1013,Rainy
25.54,70.19,1,1010,Rainy
24.73,67.81,1,1013,Rainy
24.9,67.56,1,1010,Rainy
24.78,69.5,1,1016,Rainy
25.32,67.25,1,1011,Rainy
25.31,67.31,1,1011,Rainy
25.57,70.12,1,1012,Rainy
26.08,70.12,1,1011,Rainy
25.69,65.69,1,1010,Rainy
25.98,64.69,1,1010,Rainy
26.19,67.56,1,1012,Rainy
26.81,63.19,1,1016,Rainy
27.01,62,1,1010,Rainy
27.55,68.62,0,1012,Cloudy
27.44,64.88,1,1014,Rainy
27.34,61.94,1,1013,Rainy
26.45,63.75,1,1016,Rainy
26.05,60.75,1,1010,Rainy
25.62,65.69,1,1014,Rainy
26.05,60.25,1,1013,Rainy
25.95,58.19,1,1014,Rainy
25.98,60.12,1,1010,Rainy
27.08,62.88,1,1011,Rainy
27.51,65.81,0,1011,Cloudy
27.33,69.5,1,1016,Rainy
27.94,69.75,0,1010,Cloudy
27.99,70.25,0,1014,Cloudy
28.01,68.25,0,1014,Cloudy
28.37,64.75,0,1016,Cloudy
28.33,60.88,0,1013,Cloudy
28.04,62.38,0,1016,Cloudy
27.93,62.44,0,1010,Cloudy
27.96,64.06,0,1015,Cloudy
28.44,62.38,0,1013,Cloudy
28.94,63.25,0,1010,Cloudy
28.77,68.5,0,1010,Cloudy
28.59,65.5,0,1010,Cloudy
28.35,63.44,0,1012,Cloudy
28.94,65.75,0,1010,Cloudy
28.33,71.31,0,1013,Cloudy
28.56,68.5,0,1010,Cloudy
29.03,63.69,0,1012,Cloudy
28.94,64.19,0,1014,Cloudy
28.88,61.25,0,1015,Cloudy
29.07,64.69,0,1014,Cloudy
29.41,66.31,0,1016,Cloudy
29.35,67.31,0,1010,Cloudy
28.2,76.19,0,1010,Cloudy
28.82,71.25,0,1016,Cloudy
29.21,68.06,0,1014,Cloudy
29.59,61.94,0,1012,Sunny
29.15,62.06,0,1011,Cloudy
28.94,59.19,0,1011,Cloudy
28.3,59.44,0,1010,Cloudy
28.71,57,0,1012,Cloudy
28.9,58.75,0,1016,Cloudy
28.65,70,0,1014,Cloudy
28.76,68.06,0,1013,Cloudy
28.69,66.19,0,1015,Cloudy
29.4,65.5,0,1015,Cloudy
29.83,63.12,0,1013,Sunny
29.77,62.31,0,1016,Sunny
29.18,67.12,0,1013,Cloudy
29.68,67.56,0,1016,Sunny
29.16,71.38,0,1013,Cloudy
29.55,70.75,0,1013,Sunny
28.97,73.38,0,1012,Cloudy
28.55,73.06,0,1015,Cloudy
29.11,70.44,0,1010,Cloudy
29.88,63.06,0,1014,Sunny
29.65,56.75,0,1015,Sunny
29.54,56.81,0,1016,Sunny
30.26,50.75,0,1016,Sunny
29.76,52.25,0,1010,Sunny
29.78,58.06,0,1015,Sunny
30.25,58.06,0,1015,Sunny
30.17,63.06,0,1010,Sunny
30.28,63.75,0,1015,Sunny
29.5,67.62,0,1011,Sunny
30.04,63.06,0,1014,Sunny
30.47,61,0,1010,Sunny
30.39,64.69,0,1014,Sunny
30.48,63.62,0,1014,Sunny
30.62,58.44,0,1016,Sunny
30.37,57.69,0,1016,Sunny
30.52,56.75,0,1011,Sunny
30.66,65.44,0,1013,Sunny
30.15,68,0,1013,Sunny
30.29,67.19,0,1014,Sunny
30.07,67.19,0,1016,Sunny
29.83,70.19,0,1015,Sunny
30.19,68.69,0,1015,Sunny
30.41,67,0,1010,Sunny
29.82,65.94,0,1016,Sunny
29.98,63.94,0,1011,Sunny
30.09,67.75,0,1016,Sunny
30.43,70,0,1014,Sunny
29.99,70.56,0,1013,Sunny
29.76,71,0,1014,Sunny
30.59,67.56,0,1015,Sunny
30.42,69.75,0,1010,Sunny
30.91,68.38,0,1010,Sunny
31.26,65.88,0,1014,Sunny
31.17,64.19,0,1014,Sunny
30.57,67.38,0,1011,Sunny
30.39,69.69,0,1015,Sunny
28.95,74.62,0,1016,Cloudy
28.62,79.31,0,1014,Cloudy
28.62,79.31,0,1010,Cloudy
28.69,76.81,0,1010,Cloudy
29.03,74.06,0,1012,Cloudy
30.23,68.69,0,1012,Sunny
28.73,78.31,0,1011,Cloudy
30.16,69,0,1010,Sunny
29.86,70.31,0,1014,Sunny
30.28,71.62,0,1011,Sunny
30.3,74.75,0,1011,Sunny
30.1,76.62,0,1013,Sunny
29.73,75.44,0,1014,Sunny
29.19,75.44,0,1010,Cloudy
28.65,80.56,0,1013,Cloudy
29.34,78.06,0,1015,Cloudy
29.63,72.19,0,1012,Sunny
30.03,67.75,0,1011,Sunny
29.33,73.69,0,1012,Cloudy
29.38,72.94,0,1015,Cloudy
29.12,72.19,0,1013,Cloudy
28.9,70.06,0,1015,Cloudy
28.76,73.12,0,1010,Cloudy
29.2,75.56,0,1014,Cloudy
29.28,76.5,0,1013,Cloudy
29.21,76.88,0,1016,Cloudy
29.27,74.81,0,1016,Cloudy
29.38,74.31,0,1014,Cloudy
28.9,78.31,0,1012,Cloudy
28.91,79.31,0,1010,Cloudy
28.95,77.75,0,1014,Cloudy
28.9,80.12,0,1010,Cloudy
28.72,79.62,0,1013,Cloudy
29.46,75.81,0,1016,Cloudy
29,78.94,0,1016,Cloudy
29.16,80.75,0,1010,Cloudy
28.4,86.19,0,1011,Cloudy
28.17,86.81,0,1013,Cloudy
27.34,85.88,1,1013,Rainy
28.63,79.81,0,1016,Cloudy
29.24,80.75,0,1014,Cloudy
29.4,82,0,1012,Cloudy
28.95,82.44,0,1016,Cloudy
28.86,81.31,0,1010,Cloudy
27.9,74.94,0,1016,Cloudy
28.64,78.88,0,1013,Cloudy
28.71,81.06,0,1010,Cloudy
28.19,85.94,0,1013,Cloudy
27.58,84.75,0,1016,Cloudy
27.99,81.56,0,1010,Cloudy
27.7,85.81,0,1016,Cloudy
27.71,87.19,0,1011,Cloudy
28.4,82.81,0,1013,Cloudy
28.09,86.31,0,1010,Cloudy
27.8,86.5,0,1014,Cloudy
27.86,86.5,0,1010,Cloudy
27.79,87.19,0,1011,Cloudy
27.92,86.56,0,1013,Cloudy
27.85,86.44,0,1015,Cloudy
27.58,87.56,0,1013,Cloudy
27.37,84.38,1,1015,Rainy
28.04,85.06,0,1010,Cloudy
28.06,84.88,0,1016,Cloudy
27.97,87.06,0,1010,Cloudy
27.14,85.62,1,1016,Rainy
26.51,89.44,1,1016,Rainy
26.97,87.06,1,1012,Rainy
27.23,88.31,1,1015,Rainy
27.45,89.75,1,1016,Rainy
27.82,84.81,0,1010,Cloudy
27.83,82,0,1014,Cloudy
27.39,84.69,1,1011,Rainy
27.52,80,0,1013,Cloudy
27.8,79.69,0,1014,Cloudy
27.4,84.19,1,1013,Rainy
27.37,86.94,1,1015,Rainy
27.32,86.88,1,1010,Rainy
27.6,83.56,0,1016,Cloudy
27.51,85.19,0,1011,Cloudy
27.3,87.12,1,1016,Rainy
27.38,85.69,1,1016,Rainy
27.27,86.69,1,1010,Rainy
27.29,88.06,1,1011,Rainy
26.34,85.25,1,1016,Rainy
26.01,86.06,1,1014,Rainy
26.65,86.5,1,1013,Rainy
26.87,84.69,1,1014,Rainy
26.73,88.12,1,1011,Rainy
26.98,87,1,1011,Rainy
25.85,86.88,1,1012,Rainy
26.78,81.38,1,1013,Rainy
26.82,80.56,1,1011,Rainy
25.95,87.25,1,1014,Rainy
25.92,86.94,1,1011,Rainy
25.83,89.06,1,1014,Rainy
26.35,87.88,1,1012,Rainy
25.88,88.75,1,1011,Rainy
25.96,87.38,1,1013,Rainy
25.87,90.94,1,1011,Rainy
25.94,90.44,1,1012,Rainy
25.44,89.75,1,1015,Rainy
25.49,90.12,1,1016,Rainy
25.87,90.31,1,1012,Rainy
26.05,90.12,1,1014,Rainy
26.13,87.5,1,1015,Rainy
26.16,89.31,1,1012,Rainy
26.54,87.75,1,1016,Rainy
26.71,88,1,1012,Rainy
26.84,88.75,1,1016,Rainy
27.23,85.44,1,1016,Rainy
27.23,83.94,1,1013,Rainy
26.93,88.81,1,1016,Rainy
27.03,89.56,1,1010,Rainy
26.8,87,1,1016,Rainy
26.33,89.31,1,1012,Rainy
26.05,89.69,1,1015,Rainy
25.8,89.62,1,1016,Rainy
26.23,85.5,1,1010,Rainy
26.19,88.62,1,1012,Rainy
25.95,88.12,1,1016,Rainy
26.3,87.19,1,1013,Rainy
26.59,87.12,1,1015,Rainy
25.65,86.06,1,1015,Rainy
25.75,86.62,1,1011,Rainy
25.92,88.44,1,1016,Rainy
26.37,88.31,1,1010,Rainy
26.08,89.38,1,1016,Rainy
25.77,88.06,1,1014,Rainy
25.68,85.44,1,1011,Rainy
25.78,85.56,1,1016,Rainy
25.76,86,1,1012,Rainy
25.72,86.62,1,1013,Rainy
26.06,86.62,1,1016,Rainy
26.28,87.5,1,1015,Rainy
26.01,87.12,1,1014,Rainy
26.4,83.62,1,1014,Rainy
26.49,88.62,1,1011,Rainy
26.38,89.62,1,1011,Rainy
26.58,89.12,1,1014,Rainy
26.33,89.88,1,1012,Rainy
26.45,89.19,1,1011,Rainy
26.91,88.12,1,1011,Rainy
26.94,89.62,1,1016,Rainy
26.69,91.75,1,1013,Rainy
26.61,87.56,1,1012,Rainy
26.69,82.44,1,1016,Rainy
26.75,88.62,1,1015,Rainy
26.83,89.31,1,1013,Rainy
26.3,90,1,1013,Rainy
26.23,87.31,1,1013,Rainy
26.16,90.5,1,1016,Rainy
26.26,89.12,1,1015,Rainy
26.19,90.38,1,1014,Rainy
26.38,89.44,1,1016,Rainy
26.64,89.12,1,1011,Rainy
26.32,89.56,1,1014,Rainy
26.31,87.75,1,1010,Rainy
26.55,81.62,1,1013,Rainy
26.82,87.06,1,1011,Rainy
26.12,92,1,1012,Rainy
25.79,88.44,1,1011,Rainy
26.02,87.56,1,1013,Rainy
